Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
5/14/2015,13053900000000.00,5098530000000.00,18152400000000.00,1,2015,3,2015,2,5,14
5/13/2015,13056600000000.00,5095810000000.00,18152400000000.00,1,2015,3,2015,2,5,13
5/12/2015,13044200000000.00,5108200000000.00,18152400000000.00,1,2015,3,2015,2,5,12
5/11/2015,13050300000000.00,5102110000000.00,18152500000000.00,1,2015,3,2015,2,5,11
5/8/2015,13053800000000.00,5098670000000.00,18152500000000.00,1,2015,3,2015,2,5,8
5/7/2015,13057200000000.00,5095350000000.00,18152500000000.00,1,2015,3,2015,2,5,7
5/6/2015,13062200000000.00,5090330000000.00,18152500000000.00,1,2015,3,2015,2,5,6
5/5/2015,13065200000000.00,5087310000000.00,18152500000000.00,1,2015,3,2015,2,5,5
5/4/2015,13074500000000.00,5077990000000.00,18152500000000.00,1,2015,3,2015,2,5,4
5/1/2015,13089000000000.00,5063500000000.00,18152500000000.00,1,2015,3,2015,2,5,1
4/30/2015,13053700000000.00,5098880000000.00,18152600000000.00,1,2015,3,2015,2,4,30
4/29/2015,13051300000000.00,5100560000000.00,18151900000000.00,1,2015,3,2015,2,4,29
4/28/2015,13048600000000.00,5103350000000.00,18151900000000.00,1,2015,3,2015,2,4,28
4/27/2015,13054100000000.00,5097790000000.00,18151900000000.00,1,2015,3,2015,2,4,27
4/24/2015,13058100000000.00,5093830000000.00,18151900000000.00,1,2015,3,2015,2,4,24
4/23/2015,13059300000000.00,5092630000000.00,18151900000000.00,1,2015,3,2015,2,4,23
4/22/2015,13066600000000.00,5085310000000.00,18151900000000.00,1,2015,3,2015,2,4,22
4/21/2015,13059600000000.00,5092400000000.00,18152000000000.00,1,2015,3,2015,2,4,21
4/20/2015,13067200000000.00,5084810000000.00,18152000000000.00,1,2015,3,2015,2,4,20
4/17/2015,13074300000000.00,5077720000000.00,18152000000000.00,1,2015,3,2015,2,4,17
4/16/2015,13077300000000.00,5074670000000.00,18152000000000.00,1,2015,3,2015,2,4,16
4/15/2015,13086500000000.00,5065510000000.00,18152000000000.00,1,2015,3,2015,2,4,15
4/14/2015,13092000000000.00,5059990000000.00,18152000000000.00,1,2015,3,2015,2,4,14
4/13/2015,13099700000000.00,5052350000000.00,18152000000000.00,1,2015,3,2015,2,4,13
4/10/2015,13102900000000.00,5049180000000.00,18152100000000.00,1,2015,3,2015,2,4,10
4/9/2015,13101800000000.00,5050290000000.00,18152100000000.00,1,2015,3,2015,2,4,9
4/8/2015,13111900000000.00,5040130000000.00,18152100000000.00,1,2015,3,2015,2,4,8
4/7/2015,13102700000000.00,5049390000000.00,18152100000000.00,1,2015,3,2015,2,4,7
4/6/2015,13108200000000.00,5043880000000.00,18152100000000.00,1,2015,3,2015,2,4,6
4/3/2015,13113600000000.00,5038490000000.00,18152100000000.00,1,2015,3,2015,2,4,3
4/2/2015,13096600000000.00,5055530000000.00,18152100000000.00,1,2015,3,2015,2,4,2
4/1/2015,13104900000000.00,5047120000000.00,18152000000000.00,1,2015,3,2015,2,4,1
3/31/2015,13090400000000.00,5061660000000.00,18152100000000.00,1,2015,2,2015,1,3,31
3/30/2015,13099200000000.00,5053100000000.00,18152300000000.00,1,2015,2,2015,1,3,30
3/27/2015,13100100000000.00,5052220000000.00,18152400000000.00,1,2015,2,2015,1,3,27
3/26/2015,13097700000000.00,5054720000000.00,18152400000000.00,1,2015,2,2015,1,3,26
3/25/2015,13098200000000.00,5054140000000.00,18152400000000.00,1,2015,2,2015,1,3,25
3/24/2015,13084600000000.00,5067740000000.00,18152400000000.00,1,2015,2,2015,1,3,24
3/23/2015,13090600000000.00,5061770000000.00,18152400000000.00,1,2015,2,2015,1,3,23
3/20/2015,13092700000000.00,5059690000000.00,18152400000000.00,1,2015,2,2015,1,3,20
3/19/2015,13091700000000.00,5060710000000.00,18152400000000.00,1,2015,2,2015,1,3,19
3/18/2015,13094200000000.00,5058160000000.00,18152400000000.00,1,2015,2,2015,1,3,18
3/17/2015,13094800000000.00,5057660000000.00,18152400000000.00,1,2015,2,2015,1,3,17
3/16/2015,13105400000000.00,5047030000000.00,18152400000000.00,1,2015,2,2015,1,3,16
3/13/2015,13083900000000.00,5068580000000.00,18152500000000.00,1,2015,2,2015,1,3,13
3/12/2015,13084100000000.00,5069730000000.00,18153800000000.00,1,2015,2,2015,1,3,12
3/11/2015,13077300000000.00,5071710000000.00,18149000000000.00,1,2015,2,2015,1,3,11
3/10/2015,13077000000000.00,5078720000000.00,18155700000000.00,1,2015,2,2015,1,3,10
3/9/2015,13077000000000.00,5073080000000.00,18150100000000.00,1,2015,2,2015,1,3,9
3/6/2015,13077600000000.00,5069390000000.00,18147000000000.00,1,2015,2,2015,1,3,6
3/5/2015,13078000000000.00,5069230000000.00,18147300000000.00,1,2015,2,2015,1,3,5
3/4/2015,13083700000000.00,5065960000000.00,18149700000000.00,1,2015,2,2015,1,3,4
3/3/2015,13083200000000.00,5066800000000.00,18150000000000.00,1,2015,2,2015,1,3,3
3/2/2015,13082200000000.00,5071360000000.00,18153500000000.00,1,2015,2,2015,1,3,2
2/27/2015,13074000000000.00,5081820000000.00,18155900000000.00,1,2015,2,2015,1,2,27
2/26/2015,13052500000000.00,5097290000000.00,18149800000000.00,1,2015,2,2015,1,2,26
2/25/2015,13038600000000.00,5094720000000.00,18133400000000.00,1,2015,2,2015,1,2,25
2/24/2015,13038100000000.00,5110030000000.00,18148100000000.00,1,2015,2,2015,1,2,24
2/23/2015,13037700000000.00,5103750000000.00,18141400000000.00,1,2015,2,2015,1,2,23
2/20/2015,13038400000000.00,5102120000000.00,18140500000000.00,1,2015,2,2015,1,2,20
2/19/2015,13038500000000.00,5099910000000.00,18138500000000.00,1,2015,2,2015,1,2,19
2/18/2015,13025600000000.00,5097290000000.00,18122900000000.00,1,2015,2,2015,1,2,18
2/17/2015,13024600000000.00,5097810000000.00,18122400000000.00,1,2015,2,2015,1,2,17
2/13/2015,13044600000000.00,5092270000000.00,18136800000000.00,1,2015,2,2015,1,2,13
2/12/2015,13044600000000.00,5092270000000.00,18136900000000.00,1,2015,2,2015,1,2,12
2/11/2015,13030800000000.00,5090090000000.00,18120900000000.00,1,2015,2,2015,1,2,11
2/10/2015,13030100000000.00,5102280000000.00,18132400000000.00,1,2015,2,2015,1,2,10
2/9/2015,13030200000000.00,5098270000000.00,18128500000000.00,1,2015,2,2015,1,2,9
2/6/2015,13030500000000.00,5094460000000.00,18125000000000.00,1,2015,2,2015,1,2,6
2/5/2015,13030700000000.00,5095150000000.00,18125900000000.00,1,2015,2,2015,1,2,5
2/4/2015,13010300000000.00,5089730000000.00,18100000000000.00,1,2015,2,2015,1,2,4
2/3/2015,13009400000000.00,5089140000000.00,18098500000000.00,1,2015,2,2015,1,2,3
2/2/2015,13009400000000.00,5089650000000.00,18099000000000.00,1,2015,2,2015,1,2,2
1/30/2015,12984900000000.00,5097360000000.00,18082300000000.00,1,2015,2,2015,1,1,30
1/29/2015,12970700000000.00,5114360000000.00,18085100000000.00,1,2015,2,2015,1,1,29
1/28/2015,12970200000000.00,5112420000000.00,18082600000000.00,1,2015,2,2015,1,1,28
1/27/2015,12970500000000.00,5124590000000.00,18095100000000.00,1,2015,2,2015,1,1,27
1/26/2015,12970500000000.00,5117240000000.00,18087700000000.00,1,2015,2,2015,1,1,26
1/23/2015,12970200000000.00,5116140000000.00,18086300000000.00,1,2015,2,2015,1,1,23
1/22/2015,12970400000000.00,5117030000000.00,18087400000000.00,1,2015,2,2015,1,1,22
1/21/2015,12971100000000.00,5112320000000.00,18083500000000.00,1,2015,2,2015,1,1,21
1/20/2015,12970500000000.00,5115570000000.00,18086000000000.00,1,2015,2,2015,1,1,20
1/16/2015,12971500000000.00,5109290000000.00,18080800000000.00,1,2015,2,2015,1,1,16
1/15/2015,12971900000000.00,5107660000000.00,18079600000000.00,1,2015,2,2015,1,1,15
1/14/2015,12981700000000.00,5099810000000.00,18081500000000.00,1,2015,2,2015,1,1,14
1/13/2015,12980800000000.00,5111420000000.00,18092200000000.00,1,2015,2,2015,1,1,13
1/12/2015,12981000000000.00,5105940000000.00,18086900000000.00,1,2015,2,2015,1,1,12
1/9/2015,12981600000000.00,5104200000000.00,18085800000000.00,1,2015,2,2015,1,1,9
1/8/2015,12982000000000.00,5102860000000.00,18084800000000.00,1,2015,2,2015,1,1,8
1/7/2015,12999100000000.00,5099170000000.00,18098300000000.00,1,2015,2,2015,1,1,7
1/6/2015,12999600000000.00,5098250000000.00,18097800000000.00,1,2015,2,2015,1,1,6
1/5/2015,12999300000000.00,5091980000000.00,18091300000000.00,1,2015,2,2015,1,1,5
1/2/2015,13000200000000.00,5080400000000.00,18080600000000.00,1,2015,2,2015,1,1,2
12/31/2014,13024000000000.00,5117490000000.00,18141400000000.00,1,2015,1,2014,4,12,31
12/30/2014,12995300000000.00,5048540000000.00,18043900000000.00,1,2015,1,2014,4,12,30
12/29/2014,12994500000000.00,5044990000000.00,18039500000000.00,1,2015,1,2014,4,12,29
12/26/2014,12994200000000.00,5035920000000.00,18030100000000.00,1,2015,1,2014,4,12,26
12/24/2014,12990300000000.00,5041980000000.00,18032300000000.00,1,2015,1,2014,4,12,24
12/23/2014,12990300000000.00,5054210000000.00,18044500000000.00,1,2015,1,2014,4,12,23
12/22/2014,12988100000000.00,5042940000000.00,18031000000000.00,1,2015,1,2014,4,12,22
12/19/2014,12988000000000.00,5039990000000.00,18028000000000.00,1,2015,1,2014,4,12,19
12/18/2014,12988000000000.00,5040970000000.00,18029000000000.00,1,2015,1,2014,4,12,18
12/17/2014,12982100000000.00,5045860000000.00,18028000000000.00,1,2015,1,2014,4,12,17
12/16/2014,12979300000000.00,5054030000000.00,18033300000000.00,1,2015,1,2014,4,12,16
12/15/2014,12979200000000.00,5047310000000.00,18026500000000.00,1,2015,1,2014,4,12,15
12/12/2014,12955800000000.00,5042690000000.00,17998500000000.00,1,2015,1,2014,4,12,12
12/11/2014,12956100000000.00,5043140000000.00,17999200000000.00,1,2015,1,2014,4,12,11
12/10/2014,12944600000000.00,5040770000000.00,17985400000000.00,1,2015,1,2014,4,12,10
12/9/2014,12944600000000.00,5053330000000.00,17997900000000.00,1,2015,1,2014,4,12,9
12/8/2014,12944200000000.00,5049060000000.00,17993200000000.00,1,2015,1,2014,4,12,8
12/5/2014,12945500000000.00,5045600000000.00,17991100000000.00,1,2015,1,2014,4,12,5
12/4/2014,12945800000000.00,5047910000000.00,17993700000000.00,1,2015,1,2014,4,12,4
12/3/2014,12932000000000.00,5044930000000.00,17976900000000.00,1,2015,1,2014,4,12,3
12/2/2014,12932200000000.00,5062560000000.00,17994700000000.00,1,2015,1,2014,4,12,2
12/1/2014,12931900000000.00,5056240000000.00,17988100000000.00,1,2015,1,2014,4,12,1
11/28/2014,12922700000000.00,5082870000000.00,18005500000000.00,1,2015,1,2014,4,11,28
11/26/2014,12890700000000.00,5073060000000.00,17963800000000.00,1,2015,1,2014,4,11,26
11/25/2014,12891000000000.00,5082300000000.00,17973300000000.00,1,2015,1,2014,4,11,25
11/24/2014,12889800000000.00,5079590000000.00,17969300000000.00,1,2015,1,2014,4,11,24
11/21/2014,12889800000000.00,5076650000000.00,17966400000000.00,1,2015,1,2014,4,11,21
11/20/2014,12888600000000.00,5077800000000.00,17966400000000.00,1,2015,1,2014,4,11,20
11/19/2014,12881800000000.00,5074100000000.00,17955900000000.00,1,2015,1,2014,4,11,19
11/18/2014,12880400000000.00,5085480000000.00,17965900000000.00,1,2015,1,2014,4,11,18
11/17/2014,12879100000000.00,5076110000000.00,17955200000000.00,1,2015,1,2014,4,11,17
11/14/2014,12874000000000.00,5072210000000.00,17946200000000.00,1,2015,1,2014,4,11,14
11/13/2014,12872800000000.00,5068590000000.00,17941400000000.00,1,2015,1,2014,4,11,13
11/12/2014,12865800000000.00,5070850000000.00,17936600000000.00,1,2015,1,2014,4,11,12
11/10/2014,12865600000000.00,5076840000000.00,17942500000000.00,1,2015,1,2014,4,11,10
11/7/2014,12865700000000.00,5071930000000.00,17937600000000.00,1,2015,1,2014,4,11,7
11/6/2014,12865200000000.00,5072950000000.00,17938200000000.00,1,2015,1,2014,4,11,6
11/5/2014,12855200000000.00,5068310000000.00,17923500000000.00,1,2015,1,2014,4,11,5
11/4/2014,12854900000000.00,5067450000000.00,17922300000000.00,1,2015,1,2014,4,11,4
11/3/2014,12854700000000.00,5053730000000.00,17908500000000.00,1,2015,1,2014,4,11,3
10/31/2014,12857100000000.00,5080100000000.00,17937200000000.00,1,2015,1,2014,4,10,31
10/30/2014,12818500000000.00,5095940000000.00,17914400000000.00,1,2015,1,2014,4,10,30
10/29/2014,12809200000000.00,5095800000000.00,17905000000000.00,1,2015,1,2014,4,10,29
10/28/2014,12809200000000.00,5096880000000.00,17906100000000.00,1,2015,1,2014,4,10,28
10/27/2014,12808200000000.00,5091520000000.00,17899700000000.00,1,2015,1,2014,4,10,27
10/24/2014,12808200000000.00,5090500000000.00,17898700000000.00,1,2015,1,2014,4,10,24
10/23/2014,12807900000000.00,5091070000000.00,17899000000000.00,1,2015,1,2014,4,10,23
10/22/2014,12808500000000.00,5089870000000.00,17898400000000.00,1,2015,1,2014,4,10,22
10/21/2014,12808800000000.00,5100860000000.00,17909700000000.00,1,2015,1,2014,4,10,21
10/20/2014,12808300000000.00,5096640000000.00,17905000000000.00,1,2015,1,2014,4,10,20
10/17/2014,12808600000000.00,5094730000000.00,17903400000000.00,1,2015,1,2014,4,10,17
10/16/2014,12807500000000.00,5091800000000.00,17899300000000.00,1,2015,1,2014,4,10,16
10/15/2014,12798000000000.00,5088920000000.00,17887000000000.00,1,2015,1,2014,4,10,15
10/14/2014,12771100000000.00,5090080000000.00,17861200000000.00,1,2015,1,2014,4,10,14
10/10/2014,12770900000000.00,5087590000000.00,17858500000000.00,1,2015,1,2014,4,10,10
10/9/2014,12770200000000.00,5089390000000.00,17859600000000.00,1,2015,1,2014,4,10,9
10/8/2014,12772600000000.00,5087250000000.00,17859800000000.00,1,2015,1,2014,4,10,8
10/7/2014,12771800000000.00,5095870000000.00,17867700000000.00,1,2015,1,2014,4,10,7
10/6/2014,12770400000000.00,5092630000000.00,17863000000000.00,1,2015,1,2014,4,10,6
10/3/2014,12771100000000.00,5087450000000.00,17858500000000.00,1,2015,1,2014,4,10,3
10/2/2014,12771200000000.00,5101700000000.00,17872900000000.00,1,2015,1,2014,4,10,2
10/1/2014,12781300000000.00,5093950000000.00,17875300000000.00,1,2015,1,2014,4,10,1
9/30/2014,12785000000000.00,5039100000000.00,17824100000000.00,1,2014,4,2014,3,9,30
9/29/2014,12752800000000.00,5028700000000.00,17781500000000.00,1,2014,4,2014,3,9,29
9/26/2014,12752700000000.00,5034850000000.00,17787500000000.00,1,2014,4,2014,3,9,26
9/25/2014,12739600000000.00,5002000000000.00,17741600000000.00,1,2014,4,2014,3,9,25
9/24/2014,12750900000000.00,5001900000000.00,17752800000000.00,1,2014,4,2014,3,9,24
9/23/2014,12750200000000.00,5009600000000.00,17759800000000.00,1,2014,4,2014,3,9,23
9/22/2014,12749600000000.00,5002530000000.00,17752100000000.00,1,2014,4,2014,3,9,22
9/19/2014,12749600000000.00,4999430000000.00,17749000000000.00,1,2014,4,2014,3,9,19
9/18/2014,12749700000000.00,5000110000000.00,17749800000000.00,1,2014,4,2014,3,9,18
9/17/2014,12767500000000.00,4997220000000.00,17764700000000.00,1,2014,4,2014,3,9,17
9/16/2014,12767400000000.00,5003430000000.00,17770900000000.00,1,2014,4,2014,3,9,16
9/15/2014,12766100000000.00,4994630000000.00,17760700000000.00,1,2014,4,2014,3,9,15
9/12/2014,12752500000000.00,4988630000000.00,17741200000000.00,1,2014,4,2014,3,9,12
9/11/2014,12752100000000.00,4989980000000.00,17742100000000.00,1,2014,4,2014,3,9,11
9/10/2014,12765900000000.00,4987670000000.00,17753500000000.00,1,2014,4,2014,3,9,10
9/9/2014,12765600000000.00,4999100000000.00,17764700000000.00,1,2014,4,2014,3,9,9
9/8/2014,12765600000000.00,4992270000000.00,17757900000000.00,1,2014,4,2014,3,9,8
9/5/2014,12766000000000.00,4990860000000.00,17756900000000.00,1,2014,4,2014,3,9,5
9/4/2014,12766200000000.00,4988300000000.00,17754500000000.00,1,2014,4,2014,3,9,4
9/3/2014,12747800000000.00,4986830000000.00,17734700000000.00,1,2014,4,2014,3,9,3
9/2/2014,12747300000000.00,4994300000000.00,17741600000000.00,1,2014,4,2014,3,9,2
8/29/2014,12732600000000.00,5016560000000.00,17749200000000.00,1,2014,4,2014,3,8,29
8/28/2014,12703100000000.00,5018480000000.00,17721600000000.00,1,2014,4,2014,3,8,28
8/27/2014,12689100000000.00,5019200000000.00,17708300000000.00,1,2014,4,2014,3,8,27
8/26/2014,12688900000000.00,5030610000000.00,17719500000000.00,1,2014,4,2014,3,8,26
8/25/2014,12687900000000.00,5024960000000.00,17712800000000.00,1,2014,4,2014,3,8,25
8/22/2014,12687600000000.00,5022710000000.00,17710300000000.00,1,2014,4,2014,3,8,22
8/21/2014,12687400000000.00,5021940000000.00,17709300000000.00,1,2014,4,2014,3,8,21
8/20/2014,12672600000000.00,5017390000000.00,17690000000000.00,1,2014,4,2014,3,8,20
8/19/2014,12671900000000.00,5020400000000.00,17692300000000.00,1,2014,4,2014,3,8,19
8/18/2014,12671300000000.00,5011210000000.00,17682500000000.00,1,2014,4,2014,3,8,18
8/15/2014,12670900000000.00,5008100000000.00,17679000000000.00,1,2014,4,2014,3,8,15
8/14/2014,12664400000000.00,5007260000000.00,17671700000000.00,1,2014,4,2014,3,8,14
8/13/2014,12662000000000.00,5005530000000.00,17667500000000.00,1,2014,4,2014,3,8,13
8/12/2014,12661900000000.00,5018430000000.00,17680400000000.00,1,2014,4,2014,3,8,12
8/11/2014,12661200000000.00,5013870000000.00,17675100000000.00,1,2014,4,2014,3,8,11
8/8/2014,12660900000000.00,5011870000000.00,17672700000000.00,1,2014,4,2014,3,8,8
8/7/2014,12660900000000.00,5009630000000.00,17670500000000.00,1,2014,4,2014,3,8,7
8/6/2014,12646800000000.00,5005020000000.00,17651800000000.00,1,2014,4,2014,3,8,6
8/5/2014,12646200000000.00,5003420000000.00,17649700000000.00,1,2014,4,2014,3,8,5
8/4/2014,12645600000000.00,4995130000000.00,17640800000000.00,1,2014,4,2014,3,8,4
8/1/2014,12645600000000.00,4985620000000.00,17631200000000.00,1,2014,4,2014,3,8,1
7/31/2014,12651500000000.00,5035660000000.00,17687100000000.00,1,2014,4,2014,3,7,31
7/30/2014,12587200000000.00,5031370000000.00,17618600000000.00,1,2014,4,2014,3,7,30
7/29/2014,12586400000000.00,5035310000000.00,17621800000000.00,1,2014,4,2014,3,7,29
7/28/2014,12582300000000.00,5030750000000.00,17613000000000.00,1,2014,4,2014,3,7,28
7/25/2014,12582400000000.00,5029040000000.00,17611500000000.00,1,2014,4,2014,3,7,25
7/24/2014,12582300000000.00,5031620000000.00,17613900000000.00,1,2014,4,2014,3,7,24
7/23/2014,12571800000000.00,5027420000000.00,17599200000000.00,1,2014,4,2014,3,7,23
7/22/2014,12571700000000.00,5038550000000.00,17610300000000.00,1,2014,4,2014,3,7,22
7/21/2014,12571300000000.00,5031530000000.00,17602800000000.00,1,2014,4,2014,3,7,21
7/18/2014,12571000000000.00,5028510000000.00,17599600000000.00,1,2014,4,2014,3,7,18
7/17/2014,12570900000000.00,5029650000000.00,17600500000000.00,1,2014,4,2014,3,7,17
7/16/2014,12569600000000.00,5024710000000.00,17594300000000.00,1,2014,4,2014,3,7,16
7/15/2014,12569300000000.00,5034430000000.00,17603700000000.00,1,2014,4,2014,3,7,15
7/14/2014,12564700000000.00,5027270000000.00,17592000000000.00,1,2014,4,2014,3,7,14
7/11/2014,12564500000000.00,5024920000000.00,17589400000000.00,1,2014,4,2014,3,7,11
7/10/2014,12564400000000.00,5026660000000.00,17591100000000.00,1,2014,4,2014,3,7,10
7/9/2014,12561600000000.00,5025200000000.00,17586800000000.00,1,2014,4,2014,3,7,9
7/8/2014,12561400000000.00,5034990000000.00,17596400000000.00,1,2014,4,2014,3,7,8
7/7/2014,12560900000000.00,5027850000000.00,17588800000000.00,1,2014,4,2014,3,7,7
7/3/2014,12560700000000.00,5025940000000.00,17586600000000.00,1,2014,4,2014,3,7,3
7/2/2014,12568500000000.00,5041260000000.00,17609700000000.00,1,2014,4,2014,3,7,2
7/1/2014,12566400000000.00,5036270000000.00,17602700000000.00,1,2014,4,2014,3,7,1
6/30/2014,12572200000000.00,5060390000000.00,17632600000000.00,1,2014,3,2014,2,6,30
6/27/2014,12546000000000.00,4978450000000.00,17524500000000.00,1,2014,3,2014,2,6,27
6/26/2014,12532900000000.00,4979680000000.00,17512600000000.00,1,2014,3,2014,2,6,26
6/25/2014,12555800000000.00,4977300000000.00,17533100000000.00,1,2014,3,2014,2,6,25
6/24/2014,12555300000000.00,4990570000000.00,17545900000000.00,1,2014,3,2014,2,6,24
6/23/2014,12554500000000.00,4981230000000.00,17535700000000.00,1,2014,3,2014,2,6,23
6/20/2014,12552900000000.00,4977060000000.00,17529900000000.00,1,2014,3,2014,2,6,20
6/19/2014,12552700000000.00,4979840000000.00,17532500000000.00,1,2014,3,2014,2,6,19
6/18/2014,12595700000000.00,4976320000000.00,17572000000000.00,1,2014,3,2014,2,6,18
6/17/2014,12595500000000.00,4985660000000.00,17581100000000.00,1,2014,3,2014,2,6,17
6/16/2014,12595100000000.00,4973920000000.00,17569000000000.00,1,2014,3,2014,2,6,16
6/13/2014,12568400000000.00,4967710000000.00,17536100000000.00,1,2014,3,2014,2,6,13
6/12/2014,12568600000000.00,4967970000000.00,17536600000000.00,1,2014,3,2014,2,6,12
6/11/2014,12581500000000.00,4962990000000.00,17544400000000.00,1,2014,3,2014,2,6,11
6/10/2014,12581300000000.00,4973820000000.00,17555200000000.00,1,2014,3,2014,2,6,10
6/9/2014,12581000000000.00,4967900000000.00,17548900000000.00,1,2014,3,2014,2,6,9
6/6/2014,12580700000000.00,4963310000000.00,17544000000000.00,1,2014,3,2014,2,6,6
